  0.875269595030E+00  0.603534902483E+00
  0.906529223424E+00  0.628419552674E+00
  0.937788851818E+00  0.653207095440E+00
  0.969048480212E+00  0.677881957440E+00
  0.100030810861E+01  0.702429371810E+00
  0.103156773700E+01  0.726835316268E+00
  0.106282736539E+01  0.751086457837E+00
  0.109408699379E+01  0.775170103342E+00
  0.112534662218E+01  0.799074154893E+00
  0.115660625058E+01  0.822787069759E+00
  0.118786587897E+01  0.846297824073E+00
  0.121912550736E+01  0.869595879927E+00
  0.125038513576E+01  0.892671155453E+00
  0.128164476415E+01  0.915513997559E+00
  0.131290439254E+01  0.938115157021E+00
  0.134416402094E+01  0.960465765686E+00
  0.137542364933E+01  0.982557315556E+00
  0.140668327773E+01  0.100438163956E+01
  0.143794290612E+01  0.102593089387E+01
  0.146920253451E+01  0.104719754153E+01
  0.150046216291E+01  0.106817433742E+01
  0.153172179130E+01  0.108885431426E+01
  0.156298141970E+01  0.110923076966E+01
  0.159424104809E+01  0.112929725414E+01
  0.162550067648E+01  0.114904755994E+01
  0.165676030488E+01  0.116847571063E+01
  0.168801993327E+01  0.118757595143E+01
  0.171927956167E+01  0.120634274020E+01
  0.175053919006E+01  0.122477073898E+01
  0.178179881845E+01  0.124285480611E+01
  0.181305844685E+01  0.126058998887E+01
  0.184431807524E+01  0.127797151657E+01
  0.187557770364E+01  0.129499479404E+01
  0.190683733203E+01  0.131165539564E+01
  0.193809696042E+01  0.132794905945E+01
  0.196935658882E+01  0.134387168200E+01
  0.200061621721E+01  0.135941931323E+01
  0.203187584561E+01  0.137458815169E+01
  0.206313547400E+01  0.138937454018E+01
  0.209439510239E+01  0.140377496148E+01
  0.212565473079E+01  0.141778603447E+01
  0.215691435918E+01  0.143140451036E+01
  0.218817398757E+01  0.144462726922E+01
  0.221943361597E+01  0.145745131667E+01
  0.225069324436E+01  0.146987378080E+01
  0.228195287276E+01  0.148189190918E+01
  0.231321250115E+01  0.149350306616E+01
  0.234447212954E+01  0.150470473026E+01
  0.237573175794E+01  0.151549449170E+01
  0.240699138633E+01  0.152587005011E+01
  0.243825101473E+01  0.153582921236E+01
  0.246951064312E+01  0.154536989055E+01
  0.250077027151E+01  0.155449010004E+01
  0.253202989991E+01  0.156318795772E+01
  0.256328952830E+01  0.157146168026E+01
  0.259454915670E+01  0.157930958258E+01
  0.262580878509E+01  0.158673007636E+01
  0.265706841348E+01  0.159372166869E+01
  0.268832804188E+01  0.160028296073E+01
  0.271958767027E+01  0.160641264659E+01
  0.275084729867E+01  0.161210951219E+01
  0.278210692706E+01  0.161737243426E+01
  0.281336655545E+01  0.162220037941E+01
  0.284462618385E+01  0.162659240328E+01
  0.287588581224E+01  0.163054764976E+01
  0.290714544064E+01  0.163406535029E+01
  0.293840506903E+01  0.163714482326E+01
  0.296966469742E+01  0.163978547343E+01
  0.300092432582E+01  0.164198679150E+01
  0.303218395421E+01  0.164374835365E+01
  0.306344358260E+01  0.164506982122E+01
  0.309470321100E+01  0.164595094048E+01
  0.312596283939E+01  0.164639154235E+01
